Date of Occurrence,Time of Occurrence,City,Crime Description,Victim Age,Victim Gender,Crime Domain
2024-03-01,18:03,Mumbai,SEXUAL ASSAULT,18,F,Violent Crime
2024-03-01,01:27,Lucknow,ROBBERY,12,F,Violent Crime
2024-03-01,23:09,Mumbai,HOMICIDE,76,M,Other Crime
2024-03-01,17:13,Kolkata,CYBERCRIME,76,F,Other Crime
2024-03-01,05:38,Kolkata,VEHICLE - STOLEN,52,F,Violent Crime
2024-04-01,01:39,Jaipur,ROBBERY,47,F,Violent Crime
2024-04-01,05:12,Ahmedabad,VEHICLE - STOLEN,46,F,Violent Crime
2024-04-01,23:08,Jaipur,VEHICLE - STOLEN,69,M,Violent Crime
2024-04-01,04:02,Delhi,ROBBERY,28,F,Violent Crime
2024-04-01,19:22,Kolkata,KIDNAPPING,38,F,Other Crime
2024-04-01,13:31,Ludhiana,ASSAULT,28,F,Violent Crime
2024-04-01,23:14,Delhi,HOMICIDE,19,F,Other Crime
2024-04-01,22:01,Pune,HOMICIDE,35,M,Other Crime
2024-04-01,03:01,Mumbai,ROBBERY,59,F,Violent Crime
2024-04-01,18:28,Bangalore,VEHICLE - STOLEN,75,F,Violent Crime
2024-04-01,13:57,Kolkata,SEXUAL ASSAULT,44,M,Violent Crime
2024-05-01,12:26,Delhi,KIDNAPPING,27,M,Other Crime
2024-05-01,19:51,Hyderabad,ROBBERY,71,M,Violent Crime
2024-05-01,23:50,Bangalore,KIDNAPPING,50,M,Other Crime
2024-05-01,07:18,Delhi,BURGLARY,15,M,Other Crime
2024-05-01,21:11,Delhi,VEHICLE - STOLEN,12,F,Violent Crime
2024-05-01,22:41,Bangalore,ROBBERY,37,F,Violent Crime
2024-05-01,23:43,Delhi,BURGLARY,48,M,Other Crime
2024-05-01,00:12,Bangalore,ROBBERY,60,F,Violent Crime
2024-05-01,22:19,Hyderabad,KIDNAPPING,64,F,Other Crime
2024-05-01,03:34,Delhi,HOMICIDE,29,F,Other Crime
2024-05-01,14:39,Chennai,CYBERCRIME,70,F,Other Crime
2024-05-01,03:05,Pune,VEHICLE - STOLEN,58,F,Violent Crime
2024-05-01,18:49,Faridabad,BURGLARY,14,F,Other Crime
2024-05-01,16:53,Chennai,VEHICLE - STOLEN,16,M,Violent Crime
2024-06-01,09:08,Varanasi,CYBERCRIME,67,F,Other Crime
2024-06-01,09:52,Pune,DOMESTIC VIOLENCE,55,F,Violent Crime
2024-06-01,17:12,Ludhiana,SEXUAL ASSAULT,30,M,Violent Crime
2024-06-01,07:41,Agra,ASSAULT,57,M,Violent Crime
2024-06-01,00:24,Bangalore,SEXUAL ASSAULT,39,M,Violent Crime
2024-06-01,20:59,Kolkata,SEXUAL ASSAULT,58,M,Violent Crime
2024-06-01,23:44,Jaipur,CYBERCRIME,43,M,Other Crime
2024-07-01,04:57,Bangalore,BURGLARY,79,F,Other Crime
2024-07-01,01:54,Jaipur,DRUG OFFENSE,43,F,Other Crime
2024-07-01,06:27,Bangalore,SEXUAL ASSAULT,41,F,Violent Crime
2024-07-01,05:17,Agra,ROBBERY,56,F,Violent Crime
2024-07-01,15:27,Mumbai,CYBERCRIME,18,F,Other Crime
2024-07-01,04:07,Nashik,VEHICLE - STOLEN,39,M,Violent Crime
2024-07-01,14:31,Pune,ROBBERY,33,F,Violent Crime
2024-07-01,23:38,Delhi,HOMICIDE,14,M,Other Crime
2024-08-01,02:53,Surat,DRUG OFFENSE,46,M,Other Crime
2024-08-01,01:07,Vasai,KIDNAPPING,37,F,Other Crime
2024-08-01,21:01,Surat,KIDNAPPING,10,F,Other Crime
2024-08-01,12:14,Patna,BURGLARY,51,M,Other Crime
2024-08-01,14:42,Bangalore,DOMESTIC VIOLENCE,50,F,Violent Crime
2024-08-01,02:08,Mumbai,BURGLARY,38,M,Other Crime
2024-08-01,19:04,Nagpur,HOMICIDE,67,F,Other Crime
2024-08-01,09:31,Mumbai,HOMICIDE,21,F,Other Crime
2024-08-01,16:26,Mumbai,HOMICIDE,50,F,Other Crime
2024-08-01,23:24,Hyderabad,VEHICLE - STOLEN,42,F,Violent Crime
2024-08-01,16:22,Hyderabad,SEXUAL ASSAULT,25,M,Violent Crime
2024-09-01,12:29,Ludhiana,KIDNAPPING,72,F,Other Crime
2024-09-01,21:46,Mumbai,ROBBERY,16,M,Violent Crime
2024-09-01,09:40,Hyderabad,CYBERCRIME,32,F,Other Crime
2024-09-01,04:01,Bangalore,BURGLARY,35,F,Other Crime
2024-09-01,21:49,Mumbai,ASSAULT,35,F,Violent Crime
2024-09-01,02:38,Mumbai,BURGLARY,43,M,Other Crime
2024-09-01,01:48,Bhopal,ASSAULT,66,F,Violent Crime
2024-09-01,17:45,Bangalore,VEHICLE - STOLEN,28,F,Violent Crime
2024-09-01,23:54,Bangalore,DRUG OFFENSE,55,M,Other Crime
2024-09-01,09:39,Hyderabad,DRUG OFFENSE,36,M,Other Crime
2024-09-01,07:44,Faridabad,HOMICIDE,28,M,Other Crime
2024-10-01,18:24,Surat,CYBERCRIME,68,F,Other Crime
2024-10-01,02:07,Ludhiana,VEHICLE - STOLEN,27,F,Violent Crime
2024-10-01,15:27,Pune,ASSAULT,13,F,Violent Crime
2024-10-01,02:30,Delhi,ROBBERY,50,F,Violent Crime
2024-11-01,21:54,Delhi,ROBBERY,49,F,Violent Crime
2024-11-01,22:20,Lucknow,SEXUAL ASSAULT,63,M,Violent Crime
2024-11-01,02:56,Bangalore,BURGLARY,42,M,Other Crime
2024-11-01,16:20,Bangalore,HOMICIDE,79,M,Other Crime
2024-11-01,15:01,Patna,ASSAULT,45,F,Violent Crime
2024-11-01,21:30,Hyderabad,HOMICIDE,33,F,Other Crime
2024-11-01,23:11,Surat,BURGLARY,22,M,Other Crime
2024-11-01,18:42,Ahmedabad,ASSAULT,76,M,Violent Crime
2024-11-01,21:23,Mumbai,VEHICLE - STOLEN,51,F,Violent Crime
2024-12-01,15:12,Kanpur,DOMESTIC VIOLENCE,27,F,Violent Crime
2024-12-01,13:31,Ghaziabad,BURGLARY,19,F,Other Crime
2024-12-01,20:28,Delhi,ROBBERY,41,M,Violent Crime
2024-12-01,19:58,Bangalore,SEXUAL ASSAULT,40,M,Violent Crime
2024-12-01,22:26,Rajkot,VEHICLE - STOLEN,39,M,Violent Crime
2024-12-01,08:30,Bangalore,DRUG OFFENSE,22,M,Other Crime
2024-12-01,17:52,Mumbai,ASSAULT,65,F,Violent Crime
2024-01-02,20:18,Kolkata,HOMICIDE,18,F,Other Crime
2024-01-02,13:45,Kanpur,DOMESTIC VIOLENCE,49,M,Violent Crime
2024-01-02,21:46,Ahmedabad,DOMESTIC VIOLENCE,71,M,Violent Crime
2024-01-02,21:02,Pune,ASSAULT,55,M,Violent Crime
2024-01-02,04:24,Patna,KIDNAPPING,70,M,Other Crime
2024-01-02,00:27,Mumbai,VEHICLE - STOLEN,66,F,Violent Crime
2024-01-02,01:16,Bhopal,ROBBERY,15,M,Violent Crime
2024-01-02,12:39,Hyderabad,CYBERCRIME,60,F,Other Crime
2024-01-02,02:23,Delhi,KIDNAPPING,42,F,Other Crime
2024-01-02,18:36,Hyderabad,CYBERCRIME,54,F,Other Crime
2024-02-02,04:44,Delhi,BURGLARY,39,F,Other Crime
2024-02-02,15:23,Delhi,CYBERCRIME,30,F,Other Crime
2024-02-02,10:27,Vasai,HOMICIDE,42,F,Other Crime
2024-02-02,22:25,Hyderabad,VEHICLE - STOLEN,76,M,Violent Crime
2024-02-02,18:21,Jaipur,VEHICLE - STOLEN,75,F,Violent Crime
2024-02-02,12:37,Chennai,ROBBERY,72,M,Violent Crime
2024-02-02,02:36,Thane,SEXUAL ASSAULT,63,F,Violent Crime
2024-03-02,17:33,Surat,HOMICIDE,41,M,Other Crime
2024-03-02,22:58,Bangalore,CYBERCRIME,20,F,Other Crime
2024-03-02,14:23,Visakhapatnam,SEXUAL ASSAULT,25,F,Violent Crime
2024-03-02,04:49,Bangalore,VEHICLE - STOLEN,72,M,Violent Crime
2024-03-02,03:27,Bangalore,ASSAULT,63,F,Violent Crime
2024-03-02,18:15,Nagpur,DOMESTIC VIOLENCE,28,M,Violent Crime
2024-03-02,15:55,Pune,CYBERCRIME,59,F,Other Crime
2024-03-02,21:35,Nashik,CYBERCRIME,33,M,Other Crime
2024-03-02,20:56,Surat,HOMICIDE,62,M,Other Crime
2024-03-02,11:14,Visakhapatnam,DRUG OFFENSE,70,F,Other Crime
2024-03-02,22:49,Bangalore,BURGLARY,35,M,Other Crime
2024-04-02,11:40,Lucknow,VEHICLE - STOLEN,13,F,Violent Crime
2024-04-02,04:09,Delhi,ASSAULT,51,F,Violent Crime
2024-04-02,04:09,Rajkot,BURGLARY,30,M,Other Crime
2024-04-02,11:10,Pune,ASSAULT,45,M,Violent Crime
2024-04-02,13:44,Patna,ASSAULT,22,F,Violent Crime
2024-04-02,13:58,Kalyan,ASSAULT,11,F,Violent Crime
2024-04-02,14:36,Ahmedabad,VEHICLE - STOLEN,13,M,Violent Crime
2024-04-02,17:15,Chennai,KIDNAPPING,21,F,Other Crime
2024-04-02,05:45,Surat,VEHICLE - STOLEN,76,M,Violent Crime
2024-04-02,18:40,Ghaziabad,HOMICIDE,49,F,Other Crime
2024-04-02,12:40,Nagpur,ASSAULT,27,F,Violent Crime
2024-04-02,06:37,Delhi,HOMICIDE,62,F,Other Crime
2024-04-02,04:21,Srinagar,DRUG OFFENSE,37,F,Other Crime
2024-04-02,11:26,Hyderabad,BURGLARY,28,F,Other Crime
2024-05-02,10:35,Delhi,KIDNAPPING,78,F,Other Crime
2024-05-02,18:50,Meerut,ROBBERY,35,F,Violent Crime
2024-05-02,13:42,Ludhiana,VEHICLE - STOLEN,22,F,Violent Crime
2024-05-02,16:06,Mumbai,DRUG OFFENSE,55,F,Other Crime
2024-05-02,21:57,Lucknow,DOMESTIC VIOLENCE,27,F,Violent Crime
2024-05-02,17:50,Pune,DRUG OFFENSE,27,F,Other Crime
2024-05-02,08:12,Kolkata,BURGLARY,54,F,Other Crime
2024-05-02,17:48,Delhi,BURGLARY,23,F,Other Crime
2024-05-02,05:15,Delhi,ASSAULT,47,F,Violent Crime
2024-06-02,13:19,Delhi,BURGLARY,23,M,Other Crime
2024-06-02,22:21,Kolkata,DOMESTIC VIOLENCE,63,F,Violent Crime
2024-06-02,20:36,Delhi,ROBBERY,69,M,Violent Crime
2024-06-02,15:48,Hyderabad,BURGLARY,26,F,Other Crime
2024-06-02,16:33,Bhopal,HOMICIDE,60,F,Other Crime
2024-06-02,04:23,Chennai,ASSAULT,47,F,Violent Crime
2024-06-02,23:58,Chennai,SEXUAL ASSAULT,51,M,Violent Crime
2024-06-02,15:02,Hyderabad,DOMESTIC VIOLENCE,49,F,Violent Crime
2024-06-02,13:37,Delhi,DRUG OFFENSE,63,F,Other Crime
2024-06-02,16:03,Hyderabad,DRUG OFFENSE,13,F,Other Crime
2024-06-02,02:51,Delhi,ROBBERY,75,M,Violent Crime
2024-07-02,15:46,Nagpur,VEHICLE - STOLEN,17,F,Violent Crime
2024-07-02,16:17,Kolkata,DRUG OFFENSE,57,F,Other Crime
2024-07-02,17:26,Surat,BURGLARY,79,M,Other Crime
2024-07-02,15:24,Ahmedabad,ASSAULT,56,F,Violent Crime
2024-07-02,22:35,Bangalore,DRUG OFFENSE,38,M,Other Crime
2024-07-02,05:31,Delhi,CYBERCRIME,43,M,Other Crime
2024-07-02,02:05,Pune,BURGLARY,71,M,Other Crime
2024-07-02,16:15,Indore,KIDNAPPING,21,F,Other Crime
2024-07-02,18:50,Pune,BURGLARY,43,F,Other Crime
2024-07-02,14:28,Kolkata,ASSAULT,31,F,Violent Crime
2024-07-02,17:42,Delhi,KIDNAPPING,54,F,Other Crime
2024-07-02,11:28,Surat,ASSAULT,37,F,Violent Crime
2024-07-02,01:54,Delhi,KIDNAPPING,47,M,Other Crime
2024-07-02,22:17,Indore,DRUG OFFENSE,77,F,Other Crime
2024-07-02,22:56,Ludhiana,KIDNAPPING,19,F,Other Crime
2024-08-02,12:15,Bangalore,VEHICLE - STOLEN,53,M,Violent Crime
2024-08-02,04:37,Kanpur,HOMICIDE,39,M,Other Crime
2024-08-02,04:29,Mumbai,DOMESTIC VIOLENCE,24,F,Violent Crime
2024-08-02,15:57,Surat,HOMICIDE,45,M,Other Crime
2024-08-02,08:56,Lucknow,DOMESTIC VIOLENCE,28,F,Violent Crime
2024-08-02,23:08,Mumbai,ASSAULT,16,F,Violent Crime
2024-08-02,19:11,Varanasi,VEHICLE - STOLEN,51,M,Violent Crime
2024-08-02,07:01,Jaipur,ROBBERY,17,F,Violent Crime
2024-08-02,22:09,Mumbai,CYBERCRIME,40,F,Other Crime
2024-08-02,15:39,Kolkata,SEXUAL ASSAULT,37,F,Violent Crime
2024-08-02,03:14,Visakhapatnam,DRUG OFFENSE,13,F,Other Crime
2024-09-02,04:37,Chennai,ASSAULT,25,M,Violent Crime
2024-09-02,21:22,Bangalore,HOMICIDE,61,F,Other Crime
2024-09-02,20:23,Visakhapatnam,HOMICIDE,44,F,Other Crime
2024-09-02,16:34,Pune,ASSAULT,33,F,Violent Crime
2024-09-02,20:48,Pune,DRUG OFFENSE,39,F,Other Crime
2024-09-02,12:49,Pune,KIDNAPPING,18,F,Other Crime
2024-09-02,17:55,Bangalore,ROBBERY,36,F,Violent Crime
2024-09-02,04:06,Delhi,DOMESTIC VIOLENCE,78,M,Violent Crime
2024-09-02,20:44,Ahmedabad,HOMICIDE,65,F,Other Crime
2024-10-02,20:24,Pune,ROBBERY,68,M,Violent Crime
2024-10-02,16:04,Patna,BURGLARY,22,F,Other Crime
2024-10-02,10:40,Pune,KIDNAPPING,20,M,Other Crime
2024-10-02,15:39,Mumbai,DRUG OFFENSE,68,F,Other Crime
2024-10-02,10:05,Pune,CYBERCRIME,67,F,Other Crime
2024-10-02,21:54,Chennai,ASSAULT,49,M,Violent Crime
2024-10-02,07:35,Varanasi,CYBERCRIME,51,F,Other Crime
2024-10-02,08:07,Jaipur,VEHICLE - STOLEN,73,F,Violent Crime
2024-10-02,13:36,Hyderabad,DRUG OFFENSE,66,M,Other Crime
2024-10-02,20:46,Indore,DRUG OFFENSE,67,F,Other Crime
2024-10-02,21:32,Pune,BURGLARY,16,M,Other Crime
2024-10-02,19:07,Pune,BURGLARY,55,F,Other Crime
2024-10-02,13:45,Delhi,BURGLARY,20,F,Other Crime
2024-10-02,05:30,Mumbai,DRUG OFFENSE,57,M,Other Crime
2024-11-02,12:07,Pune,HOMICIDE,50,M,Other Crime
2024-11-02,21:18,Meerut,BURGLARY,27,F,Other Crime
2024-11-02,22:30,Kolkata,KIDNAPPING,51,F,Other Crime
2024-11-02,11:20,Delhi,DOMESTIC VIOLENCE,35,F,Violent Crime
2024-11-02,15:59,Mumbai,BURGLARY,74,F,Other Crime
2024-11-02,15:33,Mumbai,DOMESTIC VIOLENCE,37,F,Violent Crime
2024-11-02,14:58,Thane,ASSAULT,12,F,Violent Crime
2024-11-02,00:09,Nashik,ASSAULT,46,F,Violent Crime
2024-11-02,13:30,Patna,CYBERCRIME,49,F,Other Crime
2024-12-02,13:23,Nagpur,HOMICIDE,35,M,Other Crime
2024-12-02,03:26,Delhi,DRUG OFFENSE,22,M,Other Crime
2024-12-02,00:23,Nagpur,ASSAULT,72,F,Violent Crime
2024-01-03,09:37,Delhi,BURGLARY,14,F,Other Crime
2024-01-03,15:11,Delhi,ASSAULT,48,F,Violent Crime
2024-01-03,06:24,Hyderabad,DOMESTIC VIOLENCE,71,F,Violent Crime
2024-01-03,04:46,Visakhapatnam,KIDNAPPING,70,M,Other Crime
2024-01-03,18:00,Pune,DOMESTIC VIOLENCE,25,F,Violent Crime
2024-01-03,15:51,Bhopal,DOMESTIC VIOLENCE,43,F,Violent Crime
2024-01-03,14:57,Kanpur,BURGLARY,57,F,Other Crime
2024-01-03,19:27,Meerut,HOMICIDE,42,F,Other Crime
2024-01-03,09:20,Delhi,ROBBERY,62,F,Violent Crime
2024-02-03,19:39,Nagpur,KIDNAPPING,30,F,Other Crime
2024-02-03,18:20,Bhopal,ASSAULT,61,F,Violent Crime
2024-02-03,05:03,Mumbai,DOMESTIC VIOLENCE,51,F,Violent Crime
2024-02-03,14:03,Lucknow,VEHICLE - STOLEN,24,F,Violent Crime
2024-02-03,23:56,Visakhapatnam,VEHICLE - STOLEN,26,F,Violent Crime
2024-02-03,22:39,Rajkot,ASSAULT,27,F,Violent Crime
2024-02-03,04:06,Jaipur,BURGLARY,28,F,Other Crime
2024-02-03,02:59,Nagpur,ROBBERY,34,M,Violent Crime
2024-02-03,21:24,Nagpur,VEHICLE - STOLEN,40,M,Violent Crime
2024-03-03,18:54,Patna,KIDNAPPING,68,F,Other Crime
2024-03-03,23:07,Pune,ASSAULT,59,F,Violent Crime
2024-03-03,20:08,Hyderabad,DRUG OFFENSE,71,F,Other Crime
2024-03-03,09:55,Bangalore,ASSAULT,64,F,Violent Crime
2024-03-03,19:52,Mumbai,SEXUAL ASSAULT,48,M,Violent Crime
2024-03-03,11:12,Kanpur,KIDNAPPING,16,F,Other Crime
2024-03-03,02:29,Delhi,DOMESTIC VIOLENCE,74,M,Violent Crime
2024-03-03,07:25,Delhi,DOMESTIC VIOLENCE,70,F,Violent Crime
2024-03-03,11:51,Patna,CYBERCRIME,77,F,Other Crime
2024-03-03,23:46,Delhi,ROBBERY,43,F,Violent Crime
2024-03-03,07:46,Ludhiana,CYBERCRIME,46,F,Other Crime
2024-03-03,00:59,Varanasi,BURGLARY,77,F,Other Crime
2024-03-03,19:42,Nagpur,CYBERCRIME,65,M,Other Crime
2024-03-03,22:42,Hyderabad,DOMESTIC VIOLENCE,58,F,Violent Crime
2024-04-03,14:05,Chennai,ASSAULT,20,F,Violent Crime
2024-04-03,00:45,Kolkata,CYBERCRIME,18,F,Other Crime
2024-04-03,17:58,Bangalore,ROBBERY,10,F,Violent Crime
2024-04-03,22:39,Ahmedabad,CYBERCRIME,23,F,Other Crime
2024-04-03,12:37,Bangalore,KIDNAPPING,31,M,Other Crime
2024-04-03,08:10,Ahmedabad,BURGLARY,27,F,Other Crime
2024-04-03,19:28,Faridabad,ASSAULT,74,F,Violent Crime
2024-04-03,08:43,Kanpur,BURGLARY,41,F,Other Crime
2024-04-03,04:19,Chennai,CYBERCRIME,79,F,Other Crime
2024-04-03,14:26,Thane,SEXUAL ASSAULT,15,F,Violent Crime
2024-04-03,19:03,Agra,ROBBERY,49,M,Violent Crime
2024-05-03,06:10,Ludhiana,ASSAULT,43,F,Violent Crime
2024-05-03,17:06,Pune,DOMESTIC VIOLENCE,64,F,Violent Crime
2024-05-03,09:17,Delhi,DRUG OFFENSE,59,F,Other Crime
2024-05-03,14:58,Visakhapatnam,CYBERCRIME,12,F,Other Crime
2024-05-03,17:43,Lucknow,BURGLARY,61,M,Other Crime
2024-05-03,10:32,Jaipur,ROBBERY,43,F,Violent Crime
2024-05-03,21:24,Bangalore,CYBERCRIME,39,F,Other Crime
2024-05-03,07:34,Bhopal,CYBERCRIME,66,M,Other Crime
2024-05-03,19:43,Surat,ASSAULT,34,F,Violent Crime
2024-05-03,17:20,Bhopal,CYBERCRIME,29,F,Other Crime
2024-05-03,13:06,Ahmedabad,DOMESTIC VIOLENCE,38,M,Violent Crime
2024-05-03,11:39,Mumbai,VEHICLE - STOLEN,55,F,Violent Crime
2024-05-03,11:56,Agra,HOMICIDE,58,F,Other Crime
2024-06-03,03:20,Mumbai,SEXUAL ASSAULT,32,M,Violent Crime
2024-06-03,22:45,Chennai,BURGLARY,32,M,Other Crime
2024-06-03,14:02,Pune,ROBBERY,32,F,Violent Crime
2024-06-03,16:17,Delhi,HOMICIDE,75,F,Other Crime
2024-06-03,21:10,Pune,DOMESTIC VIOLENCE,62,F,Violent Crime
2024-06-03,17:28,Ghaziabad,CYBERCRIME,76,M,Other Crime
2024-06-03,03:23,Ghaziabad,ROBBERY,41,F,Violent Crime
2024-06-03,23:39,Bangalore,KIDNAPPING,38,M,Other Crime
2024-06-03,08:12,Bangalore,ROBBERY,10,F,Violent Crime
2024-06-03,03:20,Indore,KIDNAPPING,28,M,Other Crime
2024-06-03,01:24,Bangalore,CYBERCRIME,36,F,Other Crime
2024-06-03,21:31,Delhi,KIDNAPPING,17,M,Other Crime
2024-06-03,16:47,Lucknow,ROBBERY,74,F,Violent Crime
2024-07-03,20:15,Hyderabad,CYBERCRIME,19,F,Other Crime
2024-07-03,21:39,Hyderabad,ROBBERY,57,F,Violent Crime
2024-07-03,02:29,Hyderabad,SEXUAL ASSAULT,26,F,Violent Crime
2024-07-03,12:45,Mumbai,DOMESTIC VIOLENCE,61,M,Violent Crime
2024-07-03,21:49,Bangalore,DRUG OFFENSE,79,F,Other Crime
2024-07-03,13:05,Mumbai,HOMICIDE,31,F,Other Crime
2024-07-03,05:04,Patna,CYBERCRIME,31,F,Other Crime
2024-07-03,00:42,Bhopal,VEHICLE - STOLEN,76,F,Violent Crime
2024-08-03,16:42,Bangalore,VEHICLE - STOLEN,16,F,Violent Crime
2024-08-03,17:55,Bangalore,HOMICIDE,56,F,Other Crime
2024-08-03,08:48,Bhopal,BURGLARY,57,F,Other Crime
2024-08-03,13:54,Hyderabad,DRUG OFFENSE,50,F,Other Crime
2024-08-03,03:53,Kolkata,SEXUAL ASSAULT,19,F,Violent Crime
2024-08-03,18:43,Kolkata,ROBBERY,10,M,Violent Crime
2024-08-03,04:05,Mumbai,ASSAULT,13,M,Violent Crime
2024-08-03,16:44,Kanpur,ASSAULT,40,F,Violent Crime
2024-08-03,09:04,Bhopal,ASSAULT,36,F,Violent Crime
2024-08-03,05:11,Bangalore,ROBBERY,58,F,Violent Crime
2024-08-03,06:40,Varanasi,SEXUAL ASSAULT,24,F,Violent Crime
2024-08-03,20:50,Patna,CYBERCRIME,43,F,Other Crime
2024-08-03,02:25,Pune,KIDNAPPING,78,M,Other Crime
2024-08-03,23:44,Delhi,VEHICLE - STOLEN,44,F,Violent Crime
2024-08-03,15:18,Kanpur,HOMICIDE,59,F,Other Crime
2024-09-03,11:21,Bangalore,CYBERCRIME,30,M,Other Crime
2024-09-03,11:30,Delhi,SEXUAL ASSAULT,56,M,Violent Crime
2024-09-03,04:40,Agra,DOMESTIC VIOLENCE,14,F,Violent Crime
2024-09-03,05:59,Kolkata,DOMESTIC VIOLENCE,40,F,Violent Crime
2024-09-03,00:31,Delhi,CYBERCRIME,32,M,Other Crime
2024-09-03,07:24,Delhi,VEHICLE - STOLEN,71,M,Violent Crime
2024-09-03,18:16,Delhi,DOMESTIC VIOLENCE,38,M,Violent Crime
2024-09-03,15:31,Kolkata,DOMESTIC VIOLENCE,77,M,Violent Crime
2024-09-03,02:50,Bangalore,VEHICLE - STOLEN,12,F,Violent Crime
2024-09-03,19:41,Mumbai,CYBERCRIME,44,M,Other Crime
2024-09-03,20:39,Mumbai,VEHICLE - STOLEN,20,F,Violent Crime
2024-09-03,15:43,Delhi,DRUG OFFENSE,53,F,Other Crime
2024-09-03,15:35,Pune,DOMESTIC VIOLENCE,69,F,Violent Crime
2024-10-03,16:12,Kolkata,VEHICLE - STOLEN,28,F,Violent Crime
2024-10-03,14:03,Patna,CYBERCRIME,70,F,Other Crime
2024-10-03,14:30,Pune,DRUG OFFENSE,57,F,Other Crime
2024-10-03,15:44,Jaipur,ASSAULT,78,F,Violent Crime
2024-10-03,16:30,Delhi,ROBBERY,51,F,Violent Crime
2024-10-03,04:10,Ludhiana,SEXUAL ASSAULT,51,F,Violent Crime
2024-10-03,08:36,Patna,DOMESTIC VIOLENCE,36,F,Violent Crime
2024-10-03,06:25,Pune,BURGLARY,62,M,Other Crime
2024-10-03,20:14,Jaipur,SEXUAL ASSAULT,35,M,Violent Crime
2024-10-03,21:41,Thane,ASSAULT,67,F,Violent Crime
2024-11-03,22:38,Bhopal,HOMICIDE,74,M,Other Crime
2024-11-03,17:43,Mumbai,KIDNAPPING,18,F,Other Crime
2024-11-03,21:39,Chennai,ROBBERY,68,F,Violent Crime
2024-11-03,03:07,Kanpur,CYBERCRIME,54,F,Other Crime
2024-11-03,02:50,Visakhapatnam,HOMICIDE,40,F,Other Crime
2024-11-03,14:56,Chennai,BURGLARY,25,F,Other Crime
2024-11-03,11:03,Ludhiana,ASSAULT,74,F,Violent Crime
2024-11-03,11:19,Kolkata,DRUG OFFENSE,46,M,Other Crime
2024-11-03,06:17,Pune,DRUG OFFENSE,24,F,Other Crime
2024-11-03,16:06,Visakhapatnam,DOMESTIC VIOLENCE,11,F,Violent Crime
2024-11-03,17:03,Delhi,SEXUAL ASSAULT,19,F,Violent Crime
2024-11-03,07:09,Mumbai,VEHICLE - STOLEN,23,M,Violent Crime
2024-12-03,19:20,Kolkata,VEHICLE - STOLEN,21,F,Violent Crime
2024-12-03,04:38,Delhi,DOMESTIC VIOLENCE,55,M,Violent Crime
2024-12-03,13:17,Ahmedabad,BURGLARY,55,F,Other Crime
2024-12-03,12:40,Kolkata,CYBERCRIME,46,F,Other Crime
2024-12-03,19:07,Hyderabad,DOMESTIC VIOLENCE,41,F,Violent Crime
2024-12-03,12:53,Delhi,SEXUAL ASSAULT,23,F,Violent Crime
2024-12-03,16:14,Patna,SEXUAL ASSAULT,46,M,Violent Crime
2024-12-03,19:17,Kolkata,DOMESTIC VIOLENCE,70,M,Violent Crime
2024-12-03,00:35,Delhi,BURGLARY,78,M,Other Crime
2024-12-03,19:02,Ghaziabad,ASSAULT,20,F,Violent Crime
2024-12-03,02:08,Indore,DRUG OFFENSE,78,F,Other Crime
2024-01-04,18:01,Indore,VEHICLE - STOLEN,76,M,Violent Crime
2024-01-04,00:00,Agra,DOMESTIC VIOLENCE,38,F,Violent Crime
2024-01-04,13:37,Faridabad,DRUG OFFENSE,49,M,Other Crime
2024-01-04,22:50,Lucknow,KIDNAPPING,15,M,Other Crime
2024-01-04,09:15,Hyderabad,DOMESTIC VIOLENCE,27,F,Violent Crime
2024-01-04,14:34,Surat,HOMICIDE,58,F,Other Crime
2024-01-04,15:54,Srinagar,KIDNAPPING,61,M,Other Crime
2024-01-04,06:38,Lucknow,CYBERCRIME,64,M,Other Crime
2024-01-04,12:12,Thane,HOMICIDE,57,F,Other Crime
2024-01-04,04:37,Faridabad,VEHICLE - STOLEN,65,F,Violent Crime
2024-01-04,13:05,Kolkata,VEHICLE - STOLEN,44,F,Violent Crime
2024-01-04,08:05,Bangalore,ROBBERY,20,F,Violent Crime
2024-01-04,23:22,Kolkata,DOMESTIC VIOLENCE,11,M,Violent Crime
2024-01-04,11:19,Kolkata,HOMICIDE,38,F,Other Crime
2024-02-04,07:22,Vasai,ROBBERY,23,F,Violent Crime
2024-02-04,20:18,Indore,VEHICLE - STOLEN,31,F,Violent Crime
2024-02-04,05:24,Delhi,KIDNAPPING,78,F,Other Crime
2024-02-04,22:57,Mumbai,HOMICIDE,67,F,Other Crime
2024-02-04,13:57,Delhi,DOMESTIC VIOLENCE,16,F,Violent Crime
2024-02-04,04:32,Jaipur,DOMESTIC VIOLENCE,10,F,Violent Crime
2024-02-04,10:59,Faridabad,DRUG OFFENSE,40,F,Other Crime
2024-02-04,07:53,Chennai,HOMICIDE,76,F,Other Crime
2024-02-04,12:00,Delhi,BURGLARY,61,F,Other Crime
2024-02-04,00:09,Bhopal,KIDNAPPING,13,M,Other Crime
2024-02-04,20:09,Surat,VEHICLE - STOLEN,60,F,Violent Crime
2024-02-04,20:29,Pune,DRUG OFFENSE,19,F,Other Crime
2024-03-04,06:23,Jaipur,KIDNAPPING,68,F,Other Crime
2024-03-04,23:11,Mumbai,BURGLARY,16,F,Other Crime
2024-03-04,07:08,Kolkata,ROBBERY,34,F,Violent Crime
2024-03-04,02:42,Delhi,ROBBERY,77,M,Violent Crime
